Output from CANARY-EDS 5.0
Step,Tag,Status,Probability of Event,Contributing Parameters,Workflow Name,Message,Event Identifier,Event Id (Name or ID),Event Id (Probability),Residuals[TOC, TURB, PH, CL2],
02/23/2006 11:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.16260380755897352, -0.14379749271208042, 0.0],
02/23/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2737465099819817, 0.12491475877362768, -0.09193320395342275],
02/23/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.5087731184902758, 0.006280749827251353, -0.08442345593196032],
02/23/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2750995292348153, 0.0, -0.31099418251704314],
02/23/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3714368237699104, 0.0, -0.12689396929426022],
02/23/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.603089160282235, 0.0, -0.12195581500928154],
02/23/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11741638803853605, -0.24314491597323784, -0.07774968959017114],
02/23/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07855336831348358, -0.46696058286144737, -0.08986929530722554],
02/23/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.17484528815901001, -0.46647914623142706, -0.07315320466931463],
02/23/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4448248322430816, -0.22501927570250468, -0.1666748723645693],
02/23/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4112805387916216, -0.011301577214310132, -0.05004352421403413],
02/23/2006 15:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.29972691277207925, 0.0, 0.0],
02/23/2006 15:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.16697922295972334, -0.32746746950572847, 0.0],
02/23/2006 15:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08651684158442496, -0.3603481779904987, 0.0],
02/23/2006 16:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.48610099313095856, -0.5711796306880159, 0.0],
02/23/2006 16:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1721414364245708, -0.11055111629212488, 0.0],
02/23/2006 16:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.21546479191758583, 0.04484730491211897, 0.0],
02/23/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.012747244966413884, -0.10544985691243913, 0.0],
02/23/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.31331199248293085, -0.3077146707036891, 0.012879885674062397],
02/23/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.01744338458762673, -0.13588332624249277, 0.031709514162930996],
02/23/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.35187387606058107, 0.0, -0.06336253988110119],
02/23/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23479161546566396, 0.0, 0.005670783015162384],
02/23/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.02021798219315829, -0.22666340856323441, -0.10233687468213176],
02/23/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.22622317534062675, -0.12370980473844484, -0.10425646509187142],
02/23/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.135510263684812, 0.0, -0.042523894097970194],
02/23/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.7131488247250894, 0.0, -0.08951510696178697],
02/23/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.534665459317029, 0.0, -0.06445517804816404],
02/23/2006 20:20:00,StationB,OUTLIER_DETECTED,0.109375,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.06961367581256273, 0.0, -0.8343226890346519],
02/23/2006 20:40:00,StationB,OUTLIER_DETECTED,0.3437500000000001,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.09863272609050311, 0.0, -1.0916566314805476],
02/23/2006 21:00:00,StationB,OUTLIER_DETECTED,0.6562499999999999,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.17230276082923734, 0.0, -0.8343226890346519],
02/23/2006 21:20:00,StationB,POSSIBLE_EVENT,0.890625,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.2794544394846925, -0.29332252813336357, -1.0916566314805476],
02/23/2006 21:40:00,StationB,POSSIBLE_EVENT,0.984375,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.31116388181113064, 0.0, -1.0916566314805476],
02/23/2006 22:00:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.01204616180725182, 0.0, -1.3810427380713464],
02/23/2006 22:20:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.13084771110691662, 0.0, -1.3810427380713464],
02/23/2006 22:40:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.11658674583476247, 0.0, -1.3810427380713464],
02/23/2006 23:00:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.43751037659014447, -0.023386302337029985, -1.3810427380713464],
02/23/2006 23:20:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.21755247215353246, 0.10127194108498805, -1.7067636658980498],
02/23/2006 23:40:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.030897614416070862, 0.10127194108498805, -1.3810427380713464],
02/24/2006 00:00:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.002282444583296961, 0.10127194108498805, -1.7067636658980498],
02/24/2006 00:20:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.07376245565707751, 0.10127194108498805, -1.7067636658980498],
02/24/2006 00:40:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.06961367581256273, 0.10127194108498805, -1.7067636658980498],
02/24/2006 01:00:00,StationB,EVENT_TIMEOUT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, -0.21755247215353246, 0.2153575808776147, -2.069757096121583],
02/24/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.3108298618575007, -0.02347768959787455, -0.16893606242169534],
02/24/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.5313205840945496, 0.025874687935912632, 0.0],
02/24/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07360577570757043, 0.21122315514754098, -0.21800493679359612],
02/24/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03627602876180691, 0.17617823028343096, -0.08802885007174499],
02/24/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.01061941138033795, 0.2604175192179614, 0.0],
02/24/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4192464677788032, 0.10506145802604716, 0.0],
02/24/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.48536680349870853, 0.030182749020266075, 0.0],
02/24/2006 03:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08791885719090703, 0.03366923522613141, -0.19652894682207478],
02/24/2006 04:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.47685523897544535, 0.07279015134521893, -0.0040097601108515235],
02/24/2006 04:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2200679070487357, 0.16016288074635732, 0.0],
02/24/2006 04:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.030167889789913645, 0.015675284899208775, 0.0],
02/24/2006 05:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1826357243344432, 0.2391349412756627, 0.0],
02/24/2006 05:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.49686588152966055, 0.04110318150350989, 0.0],
02/24/2006 05:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.33014000444470337, 0.0, -0.23144002696832966],
02/24/2006 06:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.01531695165354996, 0.0, 0.0016514744401339154],
02/24/2006 06:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2048962681787344, 0.0, 0.0],
02/24/2006 06:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.31866655345591727, -0.08566628214451932, 0.2129480582826342],
02/24/2006 07:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.11542467100829912, 0.021909383259024695, -0.21132879628955537],
02/24/2006 07:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.15204784651504055, 0.0, -0.04281373992440729],
02/24/2006 07:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.19486122625380298, 0.0, -0.20464913345535085],
02/24/2006 08:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4577521280483704, 0.0, 0.1591341602030245],
02/24/2006 08:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06306432396852912, 0.350860593929361, -0.2026720886670499],
02/24/2006 08:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.06821784473394688, 0.0906400841017776, 0.15483924911525127],
02/24/2006 09:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11392592305734484, 0.0, -0.21189834278092556],
02/24/2006 09:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3251291193999216, 0.0, -0.015755571857393402],
02/24/2006 09:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23579636186092812, 0.0, 0.0],
02/24/2006 10:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.02369280487239034, 0.1537642568872879, 0.07858478476733444],
02/24/2006 10:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1623141672993198, 0.06926570623547978, -0.13984894430543227],
02/24/2006 10:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4886808421824764, 0.0, -0.07998350401274257],
02/24/2006 11:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23654135403979992, 0.2566097029559984, 0.0],
02/24/2006 11:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.024428550378917113, 0.03404736855560042, 0.15217525891503914],
02/24/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2668659634218037, -0.01046080476852107, -0.17823228210559217],
02/24/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.11972155460624434, 0.2573607418435442, 0.1800307682704938],
02/24/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2402762461014778, -0.08726119221660755, 0.039548253404710465],
02/24/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.01519530837166816, -0.08576182072241867, -0.13932970645365983],
02/24/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3871869455520753, 0.09528389898555456, 0.13412664932271212],
02/24/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.11032289866733025, 0.0, 0.11378449789829792],
02/24/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.20695145889290856, 0.0, 0.0],
02/24/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.6183588329174122, 0.0, -0.0973781407355594],
02/24/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4041689990515842, 0.0, 0.05950891280736381],
02/24/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13216504120970707, 0.19194919257825682, 0.16768621180412235],
02/24/2006 15:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4848353023120642, 0.22035481215473718, 0.10471582531990342],
02/24/2006 15:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07528046634824026, -0.12609016426191388, 0.0],
02/24/2006 15:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.09685698650340036, 0.20252169753866056, 0.0],
02/24/2006 16:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.038589768691315696, 0.15625768339929502, -0.09750516759392347],
02/24/2006 16:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12241819190504644, 0.20121561841575297, 0.045646489885384445],
02/24/2006 16:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.023042996748939615, 0.01010906305139625, 0.0],
02/24/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.04363356842969979, 0.24553291657114107, 0.035078763559977744],
02/24/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.18623376592353946, 0.04111821470744581, -0.03352885560471075],
02/24/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.09573068993626643, 0.0, -0.26542959244951325],
02/24/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09305804481913482, 0.0, -0.08150817250082754],
02/24/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1106233964569523, 0.0, 0.0],
02/24/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07426912843459532, 0.0, 0.0],
02/24/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.024385928621708297, 0.43396768399292585, -0.3542909112362066],
02/24/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2642655806894171, 0.05760387742699469, -0.02244932958851198],
02/24/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11150030108900688, 0.39014404142763137, 0.0],
02/24/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.27683984578330434, 0.08552470045448834, 0.6531791273841496],
02/24/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2055700715649611, 0.2796190281478783, -0.7015968555190158],
02/24/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14331843380270848, 0.1290422518427332, -0.31242350291420595],
02/24/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08696900946993757, 0.3275232841395288, 0.05674382993034688],
02/24/2006 21:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.20648856806663884, 0.3875430030010423, 0.0],
02/24/2006 21:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.35490770897797863, 0.3749518003902581, -0.15262646528957258],
02/24/2006 22:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10857727203447154, 0.37454605936136387, 0.05510160591354962],
02/24/2006 22:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2742991892185207, 0.39798245806680077, 0.3274874493701676],
02/24/2006 22:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.048435254594985766, 0.42885935854735946, -0.40854886069528495],
02/24/2006 23:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.27934247947382285, 0.26543135842272303, 0.12241504658915625],
02/24/2006 23:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.15939517361175692, 0.34526420817472614, -0.5525773136017114],
02/24/2006 23:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3422138026213726, 0.4215099241857989, -0.30650045584914176],
02/25/2006 00:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.42897900049535387, 0.2797938363351107, 0.0],
02/25/2006 00:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.049717647765135764, 0.41167623004335363, 0.0],
02/25/2006 00:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03227063777561298, 0.2472970286347289, 0.0],
02/25/2006 01:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.44249067800020914, 0.37411012191948023, 0.0],
02/25/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06445080987831753, 0.2069487382777666, 0.0],
02/25/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.3406507782726943, 0.0, -0.1462803056672879],
02/25/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.41246300160218763, 0.2966776552443031, 0.09064425713103663],
02/25/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03270891119043151, 0.23979575197045389, 0.0],
02/25/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.6850032092562943, 0.2558285092437882, 0.0],
02/25/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.5237964904233303, 0.23836779305793243, 0.0],
02/25/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.6435795625357938, 0.25140115528033435, 0.0],
02/25/2006 03:40:00,StationB,OUTLIER_DETECTED,0.109375,TURB ,test,5 messages read in,null,null,null,[0.0, 1.1025390876547605, 0.08280411565360479, 0.0],
02/25/2006 04:00:00,StationB,OUTLIER_DETECTED,0.3437500000000001,TURB ,test,5 messages read in,null,null,null,[0.0, 3.3895144095070644, 0.22012455819864662, 0.0],
02/25/2006 04:20:00,StationB,OUTLIER_DETECTED,0.6562499999999999,TURB ,test,5 messages read in,null,null,null,[0.0, 2.172108068061145, 0.3569860551431643, 0.0],
02/25/2006 04:40:00,StationB,POSSIBLE_EVENT,0.890625,TURB ,test,5 messages read in,null,null,null,[0.0, 3.1814206866997945, 0.4934161256034528, 0.0],
02/25/2006 05:00:00,StationB,POSSIBLE_EVENT,0.890625,,test,5 messages read in,null,null,null,[0.0, 0.6343126840930049, 0.6294450796486992, 0.0],
02/25/2006 05:20:00,StationB,POSSIBLE_EVENT,0.984375,TURB ,test,5 messages read in,null,null,null,[0.0, 0.8407035407952441, 0.4237454185820493, 0.0],
02/25/2006 05:40:00,StationB,POSSIBLE_EVENT,0.890625,,test,5 messages read in,null,null,null,[0.0, -0.26801615586670424, 0.4237454185820493, 0.0],
02/25/2006 06:00:00,StationB,NORMAL,0.6562499999999999,,test,5 messages read in,null,null,null,[0.0, 0.6271592715274279, 0.1562502472539813, 0.021558346201367318],
02/25/2006 06:20:00,StationB,NORMAL,0.3437500000000001,,test,5 messages read in,null,null,null,[0.0, 0.7689455313306102, 0.0, 0.3275529976736362],
02/25/2006 06:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.6703810715601994, 0.0, 0.07922907596155926],
02/25/2006 07:00:00,StationB,OUTLIER_DETECTED,0.3437500000000001,TURB ,test,5 messages read in,null,null,null,[0.0, 1.3866296916027894, 0.0, 0.0],
02/25/2006 07:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.05591784997975369, 0.21022673889077081, -0.08542538712207204],
02/25/2006 07:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.6691294414302091, 0.11384951643769403, 0.06533286675872918],
02/25/2006 08:00:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.5964117269022813, 0.013952931502060562, 0.18386099445573234],
02/25/2006 08:20:00,StationB,OUTLIER_DETECTED,0.3437500000000001,TURB ,test,5 messages read in,null,null,null,[0.0, 1.014127283998739, 0.08261903373640234, 0.2106498826153016],
02/25/2006 08:40:00,StationB,OUTLIER_DETECTED,0.6562499999999999,TURB ,test,5 messages read in,null,null,null,[0.0, 1.1950565139329918, 0.08261903373640234, 0.2106498826153016],
02/25/2006 09:00:00,StationB,OUTLIER_DETECTED,0.6562499999999999,TURB ,test,5 messages read in,null,null,null,[0.0, 2.454260070050393, 0.08261903373640234, 0.2106498826153016],
02/25/2006 09:20:00,StationB,NORMAL,0.6562499999999999,,test,5 messages read in,null,null,null,[0.0, 0.5692161228854649, -0.008296096729554225, 0.2106498826153016],
02/25/2006 09:40:00,StationB,POSSIBLE_EVENT,0.890625,TURB ,test,5 messages read in,null,null,null,[0.0, 1.8220527792959138, 0.07980883294398233, 0.4550367398442612],
02/25/2006 10:00:00,StationB,POSSIBLE_EVENT,0.984375,TURB ,test,5 messages read in,null,null,null,[0.0, 1.0286188477354705, -0.008928736673159854, 0.4550367398442612],
02/25/2006 10:20:00,StationB,POSSIBLE_EVENT,0.984375,TURB ,test,5 messages read in,null,null,null,[0.0, 1.8848935364351709, -0.09715546971332456, 0.4550367398442612],
02/25/2006 10:40:00,StationB,POSSIBLE_EVENT,0.984375,TURB ,test,5 messages read in,null,null,null,[0.0, 1.4948071662623224, -0.09715546971332456, 0.4550367398442612],
02/25/2006 11:00:00,StationB,POSSIBLE_EVENT,0.984375,TURB ,test,5 messages read in,null,null,null,[0.0, 2.5867150040035685, -0.09715546971332456, 0.4550367398442612],
02/25/2006 11:20:00,StationB,POSSIBLE_EVENT,1.0,TURB ,test,5 messages read in,null,null,null,[0.0, 0.8436538037830417, -0.18473832260853706, 0.6207087321119847],
02/25/2006 11:40:00,StationB,POSSIBLE_EVENT,1.0,TURB ,test,5 messages read in,null,null,null,[0.0, 1.1998910467979904, -0.09715546971332456, 0.6207087321119847],
02/25/2006 12:00:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.29361445355957083, -0.18473832260853706, 0.8160225610063772],
02/25/2006 12:20:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.0901085475939587, -0.18473832260853706, 0.8160225610063772],
02/25/2006 12:40:00,StationB,POSSIBLE_EVENT,1.0,TURB CL2 ,test,5 messages read in,null,null,null,[0.0, 0.9911649302738277, -0.27145688660715317, 0.8160225610063772],
02/25/2006 13:00:00,StationB,POSSIBLE_EVENT,1.0,CL2 ,test,5 messages read in,null,null,null,[0.0, 0.18248112643869607, -0.27145688660715317, 0.8160225610063772],
02/25/2006 13:20:00,StationB,EVENT_TIMEOUT,1.0,TURB CL2 ,test,5 messages read in,null,null,null,[0.0, 0.9725229780675915, -0.3569620038669612, 0.8160225610063772],
02/25/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.28064835315886383, -0.037366241540132794, 0.0],
02/25/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.5262206862283656, 0.054672986029809745, -0.029345084246471087],
02/25/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.32645174319892545, 0.0, -0.12061539211368322],
02/25/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.47198102765317956, -0.16416225713005034, 0.0],
02/25/2006 15:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.22101911928424117, -0.05190248387054158, 0.10324121005900722],
02/25/2006 15:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.19821303286414327, -0.16793518525991177, 0.011876073270193022],
02/25/2006 15:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03904461330834519, -0.15010241717455228, 0.0],
02/25/2006 16:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.15323246023992876, 0.03039704937252119, 0.0],
02/25/2006 16:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.35393216447259723, -0.06987087733502673, 0.0],
02/25/2006 16:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2216486382303393, -0.053431540492880125, 0.12923372036637182],
02/25/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1654403632720105, -0.051365408313073235, -0.4224590901384895],
02/25/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.7930977601324574, -0.14840714782169673, 0.11151743527847513],
02/25/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.04132958982600832, -0.2586001519630037, 0.041300305050182784],
02/25/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.038841079437182735, 0.060384821296596725, 0.0],
02/25/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09434444681218579, -0.06562466766874997, 0.0],
02/25/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3804361515977049, 0.0, 0.0],
02/25/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.38452343417410256, -0.19923828459336912, 0.0],
02/25/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.042676856973378835, 0.007270598851908172, -0.30672068800500374],
02/25/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.22819958946234553, -0.09412786140641116, -0.05674906384123379],
02/25/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.6726911767323298, -0.21140234271768077, 0.0],
02/25/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.06597749017883464, -0.08700318303703236, 0.0],
02/25/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.11099322761213845, 0.0, 0.0],
02/25/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3618598539682242, -0.2410876360892038, 0.0],
