Output from CANARY-EDS 5.0
Step,Tag,Status,Probability of Event,Contributing Parameters,Workflow Name,Message,Event Identifier,Event Id (Name or ID),Event Id (Probability),Residuals[TOC, TURB, PH, CL2],
02/23/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.5504926720449566, 0.11286907821352377, 0.0],
02/23/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14420988546136626, -0.11497146613997167, -0.007875738076334349],
02/23/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.20149288768469997, -0.11690594349735384, -0.007870316155064394],
02/23/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, -0.007866615542541977],
02/23/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.028460382077555302, 0.0, -0.007863714073208072],
02/23/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08483976247510228, -0.1231840221523488, -0.015724126417907547],
02/23/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14081137878170413, -0.12524829301780716, -0.023585018436834915],
02/23/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05624465021023117, -0.12743210274386318, 0.0],
02/23/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11185097303552016, 0.0, 0.0],
02/23/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.3335610973430969, 0.0, -0.007868416373125742],
02/23/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08288887417176016, 0.0, -0.01574692325212035],
02/23/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05499848807650154, 0.0, -0.007879305922854685],
02/23/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.054782157179406266, 0.0, -0.007886443931255593],
02/23/2006 21:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13663643334082276, -0.14072498975671976, -0.01579051545981236],
02/23/2006 21:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05434759912029219, 0.1426100174794791, 0.0],
02/23/2006 22:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.026931836190902336, 0.0, -0.031669175947071415],
02/23/2006 22:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.026862855524315665, 0.0, -0.03171815611432893],
02/23/2006 22:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.026766208165344585, 0.0, 0.0],
02/23/2006 23:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10677728080550197, 0.0, -0.05570121759694102],
02/23/2006 23:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.160268620744348, 0.3005471114678435, -0.015949970348491105],
02/23/2006 23:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05297772778160881, 0.15144860211481603, -0.031981012493427996],
02/24/2006 00:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05281915586205321, 0.0, -0.008017328093614329],
02/24/2006 00:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07888776252283658, 0.0, -0.00804100458575674],
02/24/2006 00:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13129044816630642, 0.0, 0.0],
02/24/2006 01:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.15440058791104694, -0.008095795973765418],
02/24/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.39148813634053403, 0.4650442707445186, -0.024376350972903138],
02/24/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23177313651921505, 0.0, -0.07341048948257056],
02/24/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.386581412028421, 0.46785704897801217, -0.008188366004568959],
02/24/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2822860921313439, 0.15653544876548936, 0.0],
02/24/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.25598573680050507, 0.15720988375529255, 0.0],
02/24/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.15319305337072797, 0.1577604250588831, -0.07459915085061475],
02/24/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12761032532835725, 0.0, -0.0666194359812663],
02/24/2006 03:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.15272711992863558, 0.0, -0.07534291082785871],
02/24/2006 04:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.17828668700422318, 0.0, -0.06736064014594967],
02/24/2006 04:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.127420549571328, 0.0, -0.07623895848688644],
02/24/2006 04:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1529633454106756, 0.0, -0.042621321429504255],
02/24/2006 05:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05114760321399903, 0.0, -0.0600712078752893],
02/24/2006 05:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05087298267085738, 0.15978243678982074, -0.07776662611194907],
02/24/2006 05:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.10173912939667296, 0.15982752404372338, -0.09574718095856127],
02/24/2006 06:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.1598776106583838, -0.008770379689102437],
02/24/2006 06:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12690088185940007, 0.15993271069309586, -0.08839527006515369],
02/24/2006 06:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.025366316087893914, 0.0, 0.0],
02/24/2006 07:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.025409886326391407, 0.0, -0.09887848386580689],
02/24/2006 07:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05068407140499964, 0.0, 0.0],
02/24/2006 07:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07579788455480707, 0.0, -0.1007098710571308],
02/24/2006 08:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07517153406873195, 0.0, -0.09245414519201522],
02/24/2006 08:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12577394879134784, 0.0, -0.09340199047972142],
02/24/2006 08:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07496615168852253, 0.0, -0.009438122091615098],
02/24/2006 09:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1502660603225655, 0.0, -0.009542550048467158],
02/24/2006 09:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, -0.009650652154267969],
02/24/2006 09:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.025070299847576027, 0.0, 0.0],
02/24/2006 10:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.02504041723767525, 0.16149656754425679, -0.009886719043250558],
02/24/2006 10:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09987204694153151, 0.0, -0.010013329074183286],
02/24/2006 10:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.02486464795567911, 0.16138714437964885, 0.0],
02/24/2006 11:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.3217521182245313, 0.1613112613198216, -0.01028855435100584],
02/24/2006 11:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.09900235994631057, 0.0, 0.01042613217816002],
02/24/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1489165212743638, 0.1609358741128331, -0.010583394115070699],
02/24/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09966650311211878, 0.0, 0.010749700916144245],
02/24/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.16066561310567165, 0.010924896150454666],
02/24/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07496249650747056, 0.0, -0.022230332408730236],
02/24/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.011311387749275037],
02/24/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05002099223379877, 0.0, 0.0],
02/24/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/24/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07503050373933595, 0.0, -0.02404966861449387],
02/24/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.024947513329251936, 0.0, 0.0],
02/24/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.012625169258996038],
02/24/2006 15:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1239297173353422, 0.0, -0.1168393411823676],
02/24/2006 15:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09833805518256744, 0.0, 0.0],
02/24/2006 15:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07341987629634872, 0.0, -0.1244058733436178],
02/24/2006 16:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12162182993739912, 0.1600245713155557, -0.014314233896658757],
02/24/2006 16:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14568146898572365, -0.15975302678296865, -0.11901658482049671],
02/24/2006 16:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12149329334564907, 0.0, -0.1397705896151223],
02/24/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.04848080842150848, 0.0, -0.11398963303539589],
02/24/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12193000390441833, 0.0, -0.12012366056005824],
02/24/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1708256658868389, 0.0, -0.018214337851586493],
02/24/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.024539021894837698, 0.0, -0.019499710165552908],
02/24/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, -0.02111613930908718],
02/24/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.024687845799849784, 0.0, -0.02325421749744494],
02/24/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12468758251426959, 0.0, -0.13132490903686977],
02/24/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0499625639389184, 0.0, -0.3095110695664705],
02/24/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10024265050584302, 0.3132153555949504, 0.0],
02/24/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2264912582352755, 0.31147219036880136, 0.200487749280381],
02/24/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.32571353696483507, 0.15473558173463164, 0.0],
02/24/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.24973944868728648, 0.0, -0.2142591991717966],
02/24/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.22383179915956775, 0.15255517808674224, -0.21216936201376924],
02/24/2006 21:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14897653688083645, 0.3024516586287245, 0.0],
02/24/2006 21:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.24680427585948495, 0.2995906013643743, -0.20974586002794893],
02/24/2006 22:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.19682574679618114, 0.14810419175677003, 0.20729099587378563],
02/24/2006 22:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.31854254374177904, 0.14632297508727632, 0.0],
02/24/2006 22:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.2885771988832273, -0.20427486247188908],
02/24/2006 23:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12156510355115913, 0.14201877160892895, -0.20240819209240968],
02/24/2006 23:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12059564660444977, 0.1400208088342616, -0.2008736005477183],
02/24/2006 23:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1438343659924748, 0.13796590106918227, 0.0],
02/25/2006 00:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4045599663555899, 0.27137898614538614, -0.19714469298574455],
02/25/2006 00:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.19010886002530047, 0.2673977406093333, 0.0],
02/25/2006 00:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.16574328717065406, 0.1314977074821031, 0.0],
02/25/2006 01:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.11829720868298899, 0.2591520751430596, 0.0],
02/25/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.21188413346872093, 0.12729740407644385, 0.0],
02/25/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07058416291625114, 0.0, -0.1895672184963717],
02/25/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.023543890649028065, 0.12324615900031421, 0.0],
02/25/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.18803590209571952, 0.12104877955405069, 0.0],
02/25/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.09377186671370819, 0.35583023806330694, -0.18483210641927927],
02/25/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4190333839991811, 0.11590619811010061, 0.0],
02/25/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.23075987337729664, 0.1130426148656154, 0.0],
02/25/2006 03:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.7745116461248931, 0.0, 0.0],
02/25/2006 04:00:00,StationB,OUTLIER_DETECTED,0.109375,TURB ,test,5 messages read in,null,null,null,[0.0, 1.4467947563043349, 0.10744905558409323, 0.0],
02/25/2006 04:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.7567849494514975, 0.21489811116818647, 0.0],
02/25/2006 04:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.5591567953564618, 0.10456634618403626, 0.0],
02/25/2006 05:00:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.39161431699112637, 0.4068970797042466, 0.0],
02/25/2006 05:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.4480015038758549, 0.1979146310936999, 0.0],
02/25/2006 05:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.4200205976689759, 0.19214969320279662, 0.0],
02/25/2006 06:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.13895333813411526, 0.18692298725568213, -0.1752561200632099],
02/25/2006 06:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03917693541009415, 0.0, 0.17431844335652502],
02/25/2006 06:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.19351984663285515, 0.0, 0.0],
02/25/2006 07:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.132775486971485, 0.2606830190171685, 0.0],
02/25/2006 07:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14661202236293058, 0.08505456692311952, 0.0],
02/25/2006 07:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.34362121862523765, 0.08324860473455775, -0.17201877339172977],
02/25/2006 08:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.10589983373741751, 0.16316340328959766, 0.0],
02/25/2006 08:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12249734807964918, 0.0, 0.0],
02/25/2006 08:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.017041269346225185, 0.0, 0.0],
02/25/2006 09:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.7132972749291091, 0.23277438154508578, 0.0],
02/25/2006 09:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1590098804748541, -0.15290476798918062, 0.17112174560986415],
02/25/2006 09:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.31333726773257853, -0.07546600996056374, 0.17139885378115638],
02/25/2006 10:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.16720974163749291, -0.14907749304808693, 0.17198318923099598],
02/25/2006 10:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.04479688744078825, -0.1474347965192757, 0.0],
02/25/2006 10:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10173042970221013, 0.0, 0.17334049277426544],
02/25/2006 11:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.21336727542755485, -0.21699339041043042, 0.1741177606272537],
02/25/2006 11:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13755156457889606, -0.14334856656191763, 0.1749640732629173],
02/25/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12239388163998721, -0.07110585048090834, 0.1760854085914575],
02/25/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4287247177389444, 0.0, 0.17728159323901438],
02/25/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1730566042583883, 0.0, 0.0],
02/25/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.14578835451186967, -0.1390417269030273, 0.18065446296178378],
02/25/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07859014235139572, -0.06910022700354324, 0.0],
02/25/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.013037687757297078, -0.06869860980176345, 0.0],
02/25/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1033227670342105, -0.0683581040650676, 0.0],
02/25/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0512654978578122, -0.13618054339754848, 0.18550671777757072],
02/25/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.038270671185195004, 0.0, 0.18806336947401542],
02/25/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.32914845561188577, -0.27092314699974884, 0.19078569636525922],
02/25/2006 15:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07580279140592161, -0.20308938840064072, 0.19427871319397436],
02/25/2006 15:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.21395556988339348, -0.13541149079172166, 0.0],
02/25/2006 15:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.012512520798145799, -0.1355630098111953, 0.0],
02/25/2006 16:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.13711147866161766, -0.13589275403940304, 0.0],
02/25/2006 16:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.5329344125121502, -0.6134226513830062, 0.4232630550286447],
02/25/2006 16:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23259850561407913, -0.41089145043986464, 0.21695723329646738],
02/25/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23273956246736804, -0.13767737641155486, 0.0],
02/25/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13342639297299952, -0.06918266768558112, 0.22921925972317234],
02/25/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.18115733783647991, -0.13910612684792162, 0.0],
02/25/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12047075401986329, 0.07000021637143689, 0.0],
02/25/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.024100680216340153, 0.0704576940025671, 0.0],
02/25/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.024082504163230878, 0.0, 0.0],
02/25/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.0963273647035705, -0.07142828826670525, 0.0],
02/25/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1928674317969563, 0.07200318331599574, -0.2698730255959165],
02/25/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.16908659387021618, 0.07259648777613507, -0.27579671823144336],
02/25/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.10882534558391721, -0.2928627218655268, -0.2837591890866278],
02/25/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08519857014094434, 0.0, 0.0],
02/25/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08595236330711065, -0.07454695343289289, 0.0],
02/25/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.18536060836787627, -0.1505136623333939, 0.0],
02/25/2006 21:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.36024519278829037, -0.15199891180033867, 0.0],
02/25/2006 21:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, -0.15354468130950152, 0.0],
02/25/2006 22:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07615207785150913, -0.15530920491016817, 0.0],
02/25/2006 22:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.15385172497770178, -0.07850085249102409, 0.0],
02/25/2006 22:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.15535794086186228, -0.07937797246826364, 0.0],
02/25/2006 23:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.026091649487991087, -0.08029522056151778, 0.0],
02/25/2006 23:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03947436674081051, 0.0, 0.0],
02/25/2006 23:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.026466581431611014, 0.0, 0.0],
02/26/2006 00:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10731601462274917, 0.0, -0.3671808138915019],
02/26/2006 00:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06781116888174615, 0.0, 0.0],
02/26/2006 00:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.15092998662039936, -0.08490556955330875, 0.0],
02/26/2006 01:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.20805580645453037, 0.08587990548545171, 0.0],
02/26/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08426431311384353, 0.0, 0.0],
02/26/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.31358744278281914, 0.0, -0.4024670825433191],
02/26/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.291463657542253, 0.0, 0.0],
02/26/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1915394912842786, 0.08990269997404765, 0.0],
02/26/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2544430049796331, 0.09073317594020491, -0.4184590743079216],
02/26/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09094580159393029, 0.0, 0.0],
02/26/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.06166786875212153, 0.09219971168435664, -0.42668974235363205],
02/26/2006 03:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.015494428676359862, 0.18570004162515621, 0.0],
02/26/2006 04:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.35729324496279247, 0.0, 0.0],
02/26/2006 04:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.14071084253607585, -0.09415085883698929, 0.0],
02/26/2006 04:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03160737287370835, -0.09477368621979237, 0.0],
02/26/2006 05:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03185267438120171, 0.0, 0.0],
02/26/2006 05:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14467752340429507, 0.0, 0.0],
02/26/2006 05:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.20920163446184503, 0.09641200811091993, 0.0],
02/26/2006 06:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.04849972448156609, 0.0969518113342529, 0.0],
